,full_name,position,status,player_id,adp_ppr
,Jeremy Ruckert,TE,Active,8145,999,6.3
,Garrett Wilson,WR,Active,8146,18.3,256.3
,John Metchie,WR,Active,8147,199.4,103.4
,Jameson Williams,WR,Active,8148,121.7,163.5
,Master Teague,RB,Active,8149,999
,Kyren Williams,RB,Active,8150,999,76.7
,Kenneth Walker,RB,Active,8151,42.7,207.8
,Kennedy Brooks,RB,Active,8152,999
,Isaiah Spiller,RB,Active,8153,999,60.5
,Brian Robinson,RB,Active,8154,99.6,160.5
,Breece Hall,RB,Active,8155,36.7,199.6
,Bailey Zappe,QB,Active,8157,999,22.96
,Carson Strong,QB,Active,8158,666,5.14
,Desmond Ridder,QB,Active,8159,254.3,226.2
,Kenny Pickett,QB,Active,8160,185.4,250.42
,Malik Willis,QB,Active,8161,999,18.94
,Sam Howell,QB,Active,8162,226.7,247.44
,Matt Corral,QB,Active,8164,391.7,2.7
,Brandin Dandridge,DB,Active,8165
,Dontario Drummond,WR,Active,8166,999
,Christian Watson,WR,Active,8167,59.6,202.4
,Skyy Moore,WR,Active,8168,138.6,153.5
,Tre Turner,WR,Active,8169,999
,James Mitchell,TE,Active,8170,999
,Kyle Philips,WR,Active,8171,999,46.2
,Greg Dulcich,TE,Active,8172,156,117.4
,ZaQuandre White,RB,Active,8173,348.7
,Kevin Harris,RB,Active,8174,999,32.7
,Reggie Roberson,WR,Active,8175,999
,Danny Gray,WR,Active,8176,999,56.5
,Grant Calcaterra,TE,Active,8177,599.5
,Braylon Sanders,WR,Active,8178,339.5
,Snoop Conner,RB,Active,8179,999,30.1
,Jalen Nailor,WR,Active,8180,999,6.9
,Connor Heyward,TE,Active,8181,999
,Chase Allen,TE,Active,8182,999
,Brock Purdy,QB,Active,8183,179.8,266.12
,Johnny Johnson,WR,Active,8185,999
,Devon Williams,WR,Active,8186,999
,CJ Verdell,RB,Active,8187,999
,Tyquan Thornton,WR,Active,8188,265.2,111.9
,Trestan Ebner,RB,Active,8189,999,11
,Abram Smith,RB,Active,8190,999
,Slade Bolden,WR,Active,8191,999
,Curtis Hodges,TE,Active,8192,999
,E.J. Perry,QB,Active,8193,999
,Jashaun Corbin,RB,Active,8194,304
,Ronnie Rivers,RB,Active,8195,999
,Ty Fryfogle,WR,Active,8196,371.9
,Peyton Hendershot,TE,Active,8197,999,55.2
,D'Eriq King,QB,Active,8199,999
,Kevin Austin,WR,Active,8200,999
,Jack Coan,QB,Active,8201,999
,Michael Woods,WR,Active,8202,999,6.7
,Jeremiah Hall,TE,Active,8203,430.8
,Bo Melton,WR,Active,8204,479
,Isiah Pacheco,RB,Active,8205,74.6,185.7
,Skylar Thompson,QB,Active,8206,606.5,16.04
,Tyler Goodson,RB,Active,8207,999
,Tyler Badie,RB,Active,8208,999,25.4
,Makai Polk,WR,Active,8209,999
,Chigoziem Okonkwo,TE,Active,8210,122,123.8
,Tyrion Davis-Price,RB,Active,8211,999,43.8
,Dustin Crum,QB,Active,8212,355.4
,Dai'Jean Dixon,WR,Active,8213,286
,Cole Turner,TE,Active,8214,999,44.7
,Austin Allen,TE,Active,8215,999
,Leddie Brown,RB,Active,8217,999
,Max Borghi,RB,Active,8218,999
,Jelani Woods,TE,Active,8219,999,91.8
,Sincere McCormick,RB,Active,8220,999
,Keaontay Ingram,RB,Active,8221,999,77.2
,Josh Johnson,WR,Active,8222,999
,Velus Jones,WR,Active,8223,999,6.9
,Cole Kelley,QB,Active,8224,999
,Daniel Bellinger,TE,Active,8225,999,30.4
,Greg Bell,RB,Active,8226,999
,Teagan Quitoriano,TE,Active,8227,999,18.1
,Jaylen Warren,RB,Active,8228,163.3,122.8
,Ty Chandler,RB,Active,8230,241.4,45.5
,Jaquarii Roberson,WR,Active,8232,999
,Mataeo Durant,RB,Active,8233,513.5
,Jaivon Heiligh,WR,Active,8234,449.2
,Samori Toure,WR,Active,8235,999,31.1
,Jerreth Sterns,WR,Active,8236,999
,Ricky Person,RB,Active,8239,999
,BJ Baylor,RB,Active,8240,999
,Anthony Brown,QB,Active,8241,291
,Shermari Jones,RB,Active,8242,999
,DeAndre Torrey,RB,Active,8243,999
,Derrick Deese,TE,Active,8245,999
,Bryant Koback,RB,Active,8246,999
,Gerrit Prince,TE,Active,8247,999
,Kalil Pimpleton,WR,Active,8248,999
,Lucas Krull,TE,Active,8249,650.3
,Tay Martin,WR,Active,8250,316
,Calvin Jackson,WR,Active,8251,999
,Travell Harris,WR,Active,8252,999
,Deven Thompkins,WR,Active,8253,999,41.8
,Julius Chestnut,RB,Active,8254,999,19.7
,Raheem Blackshear,RB,Active,8255,999,48.8
,Cade York,K,Active,8258,999,91
,Cameron Dicker,K,Active,8259,207.4,89
,Gabe Brkic,K,Active,8260,999
,Jack Jones,DB,Active,8261,999
,D.J. Davidson,DL,Active,8262,999
,Chase Lucas,DB,Active,8264,999
,Travon Walker,LB,Active,8265,999,6.5
,Quay Walker,LB,Active,8266,999,8
,Nakobe Dean,LB,Active,8267,999,6
,Lewis Cine,DB,Active,8268,999
,Jordan Davis,DL,Active,8269,999,5
,Devonte Wyatt,DL,Active,8270,999,3
,Derion Kendrick,DB,Active,8271,999
,Channing Tindall,LB,Active,8272,999
,Phidarian Mathis,DL,Active,8273,999
,LaBryan Ray,DL,Active,8274,999
,Josh Jobe,DB,Active,8275,999
,Jalyn Armour-Davis,DB,Active,8276,999
,Christopher Allen,LB,Active,8277,999
,Christian Harris,LB,Active,8278,999,2
,Perrion Winfrey,DL,Active,8279,999
,Nik Bonitto,LB,Active,8280,999
,Isaiah Thomas,DL,Active,8281,999
,Delarrin Turner-Yell,DB,Active,8282,999
,Brian Asamoah,LB,Active,8283,999,5
,Vincent Gray,DB,Active,8284,999
,Josh Ross,LB,Active,8285,999
,Dax Hill,DB,Active,8286,999,3
,David Ojabo,DL,Active,8287,999
,Christopher Hinton,DL,Active,8288,999
,Aidan Hutchinson,DL,Active,8289,999,14
,Sauce Gardner,DB,Active,8290,999,6
,Myjai Sanders,DL,Active,8291,999
,Darrian Beavers,LB,Active,8292,999
,Coby Bryant,DB,Active,8293,999,2
,Bryan Cook,DB,Active,8294,999,2
,Zach Carter,DL,Active,8295,999
,Kaiir Elam,DB,Active,8296,999,4
,Jeremiah Moon,LB,Active,8297,999
,Mario Goodrich,DB,Active,8298,999
,Baylon Spector,LB,Active,8299,999
,Andrew Booth,DB,Active,8300,999,2
,Zakoby McClain,LB,Active,8301,999
,Smoke Monday,DB,Active,8302,999
,Roger McCreary,DB,Active,8303,999,4
,Montaric Brown,DB,Active,8305,999
,John Ridgeway,DL,Active,8306,999
,Neil Farrell,DL,Active,8307,999
,Derek Stingley,DB,Active,8308,999,4
,Damone Clark,LB,Active,8309,999,3
,Cor'Dale Flott,DB,Active,8310,999
,Terrel Bernard,LB,Active,8311,999
,Kalon Barnes,DB,Active,8312,999
,JT Woods,DB,Active,8313,999
,Jalen Pitre,DB,Active,8314,999,9
,Tyree Johnson,DL,Active,8315,999
,Micheal Clemons,DL,Active,8316,999
,Leon O'Neal,DB,Active,8317,999
,Jayden Peevy,DL,Active,8318,999
,DeMarvin Leal,DL,Active,8319,999
,A.Hansford Hansford,LB,Active,8320,999
,Tariq Castro-Fields,DB,Active,8321,999
,Jesse Luketa,LB,Active,8322,999
,Jaquan Brisker,DB,Active,8323,999,9
,Brandon Smith,LB,Active,8324,999
,Arnold Ebiketie,DL,Active,8325,999
,Amare Barno,DL,Active,8327,999
,Nephi Sewell,LB,Active,8328,999
,Devin Lloyd,LB,Active,8329,999,5
,Quentin Lake,DB,Active,8330,999
,Otito Ogbonnia,DL,Active,8331,999
,Matthew Butler,DL,Active,8332,999
,Alontae Taylor,DB,Active,8333,999,2
,Malcolm Rodriguez,LB,Active,8334,999,1
,Kolby Harvell-Peel,DB,Active,8335,999
,Tyreke Smith,DL,Active,8336,999
,Haskell Garrett,DL,Active,8337,999
,Kyle Hamilton,DB,Active,8339,999,7
,JoJo Domann,LB,Active,8340,999
,Cam Taylor-Britt,DB,Active,8341,999,5
,Esezi Otomewo,DL,Active,8342,999
,Boye Mafe,DL,Active,8343,999
,Jonathan Ford,DL,Active,8344,999
,Bubba Bolden,DB,Active,8345,999
,Mike Rose,LB,Active,8346,999
,Eyioma Uwazurike,DL,Active,8347,999
,Kerby Joseph,DB,Active,8348,999,7
,Jake Hansen,LB,Active,8349,999
,Isaac Taylor-Stuart,DB,Active,8350,999
,Drake Jackson,DL,Active,8351,999,3.5
,Chris Steele,DB,Active,8352,999
,Verone McKinley,DB,Active,8353,999
,Kayvon Thibodeaux,DL,Active,8355,999,11.5
,Yusuf Corker,DB,Active,8356,999
,Marquan McCall,DL,Active,8357,999
,Josh Paschal,DL,Active,8358,999
,Marcus Jones,DB,Active,8359,999,9
,Logan Hall,DL,Active,8360,999,2
,Damarion Williams,DB,Active,8361,999
,Leo Chenal,LB,Active,8362,999
,Jack Sanborn,LB,Active,8363,999,5
,Trent McDuffie,DB,Active,8364,999,4
,Kyler Gordon,DB,Active,8365,999
,Isaiah Graham-Mobley,LB,Active,8366,999
,D'Marco Jackson,LB,Active,8367,999
,Sam Williams,DL,Active,8368,999
,Chance Campbell,LB,Active,8369,999
,Jordan Jackson,DL,Active,8370,999
,Chad Muma,LB,Active,8371,999
,DeAngelo Malone,DL,Active,8372,999
,Jaylen Watson,DB,Active,8373,999,2
,Riq Woolen,DB,Active,8374,999,8
,Kalia Davis,DL,Active,8375,999
,Alex Wright,DL,Active,8376,999
,Tycen Anderson,DB,Active,8377,999
,DaMarcus Fields,DB,Active,8378,999
,Josh Thompson,DB,Active,8379,999
,Thomas Booker,DL,Active,8380,999
,Cobie Durant,DB,Active,8381,999,6
,Kingsley Enagbare,DL,Active,8382,999
,Cameron Thomas,DL,Active,8383,999
,Zyon McCollum,DB,Active,8384,999
,George Karlaftis,DL,Active,8385,999,11
,Damarri Mathis,DB,Active,8386,999
,Jeremiah Gemmel,LB,Active,8387,999
,Troy Andersen,LB,Active,8388,999,4
,Akayleb Evans,DB,Active,8389,999,2
,Martin Emerson,DB,Active,8390,999,2.5
,Dominique Robinson,DL,Active,8391,999
,Nick Cross,DB,Active,8392,999
,Qwynnterrio Cole,DB,Active,8393,999
,Percy Butler,DB,Active,8394,999
,Dane Belton,DB,Active,8395,999
,Micah McFadden,LB,Active,8396,999
,Juanyeh Thomas,DB,Active,8397,999
,Jermaine Johnson,LB,Active,8398,999
,Markquese Bell,DB,Active,8399,999
,Travis Jones,DL,Active,8400,999
,Jeff Gunter,LB,Active,8402,999
,Sterling Weatherford,DB,Active,8403,999
,Ali Fayad,DL,Active,8404,999
,Tariq Carpenter,DB,Active,8405,999
,Reed Blankenship,DB,Active,8406,999,5
,T.J. Pledger,RB,Active,8407,999
,Jordan Mason,RB,Active,8408,999,40.7
,Tyler Snead,WR,Active,8409,999
,Jequez Ezzard,WR,Active,8410,999
,Devon Allen,WR,Active,8411,999
,Roy Mbaeteka,OL,Active,8412,999
,Chris Oladokun,QB,Active,8413,999
,Britain Covey,WR,Active,8414,999,6.1
,Haggai Ndubuisi,T,Active,8415,999
,Jared Smart,WR,Active,8418,999
,Stanley Berryhill,WR,Active,8419,999
,Jack Sorenson,WR,Active,8420,999
,Mike Harley,WR,Active,8421,999
,Brittain Brown,RB,Active,8423,308
,Kevin Marks,RB,Active,8424,300
,Zander Horvath,RB,Active,8428,999
,Levi Lewis,QB,Active,8429,999
,Chase Garbers,QB,Active,8431,999
,Cade Brewer,TE,Active,8433,999
,Kwamie Lassiter,WR,Active,8435,999
,Neil Pau'u,WR,Active,8436,999
,Thomas Hennigan,WR,Active,8437,280
,Demetris Robertson,WR,Active,8439,999
,Justin Hall,WR,Active,8441,999
,Jarrett Guarantano,QB,Active,8442,698
,Evan Neal,OL,Active,8443,999
,Trevor Penning,T,Active,8444,999
,Zion Johnson,G,Active,8445,999
,Charles Cross,OL,Active,8446,999
,Kenyon Green,OL,Active,8447,999
,Cole Strange,OL,Active,8448,999
,Tyler Smith,OL,Active,8449,999
,Tyler Linderbaum,OL,Active,8450,999
,Ikem Ekwonu,T,Active,8451,999
,Ed Ingram,G,Active,8452,999
,Cam Jurgens,OL,Active,8453,999
,Luke Goedeke,OL,Active,8454,999
,Joshua Ezeudu,OL,Active,8455,999
,Logan Bruss,OL,Active,8456,999
,Abraham Lucas,OL,Active,8457,999
,Dylan Parham,OL,Active,8458,999
,Bernhard Raimann,OL,Active,8459,999
,Sean Rhyan,OL,Active,8460,999
,Nicholas Petit-Frere,T,Active,8461,999
,Luke Fortner,G,Active,8462,999
,Zach Tom,OL,Active,8463,999
,Cordell Volson,T,Active,8464,999
,Spencer Burford,OL,Active,8465,999
,Jake Camarda,P,Active,8466,999
,Jordan Stout,P,Active,8467,999
,Max Mitchell,T,Active,8468,999
,Daniel Faalele,T,Active,8469,999
,Joshua Williams,CB,Active,8470,999
,Marcus McKethan,OL,Active,8471,999
,Darian Kinnard,T,Active,8472,999
,Eric Johnson,DT,Active,8473,999
,Luke Wattenberg,OL,Active,8474,999
,Montrell Washington,WR,Active,8475,999,6.5
,DaRon Bland,DB,Active,8476,999
,Matt Waletzko,OL,Active,8477,999
,Samuel Womack,CB,Active,8478,999
,Braxton Jones,OL,Active,8479,999
,Jamaree Salyer,OL,Active,8480,999
,Ja'Sir Taylor,DB,Active,8481,999
,Vederian Lowe,OT,Active,8482,999
,Kyron Johnson,DE,Active,8483,999
,Ko Kieft,TE,Active,8484,999,9.7
,Luke Tenuta,OL,Active,8485,999
,Matt Araiza,P,Active,8486,999
,Christian Benford,DB,Active,8487,999
,Zach Thomas,OL,Active,8488,999
,Andrew Ogletree,TE,Active,8489,999
,Austin Deculus,T,Active,8491,999
,Sam Roberts,DE,Active,8492,999
,Chasen Hines,G,Active,8493,999
,James Houston,LB,Active,8494,999,11.5
,Matt Henningsen,DE,Active,8495,999,5.5
,Theo Jackson,DB,Active,8496,999
,Lecitus Smith,OL,Active,8497,999
,Devin Harper,LB,Active,8498,999
,Justin Shaffer,OL,Active,8499,999
,John FitzPatrick,TE,Active,8500,999
,Nick Zakelj,OL,Active,8501,999
,Cade Mays,OL,Active,8502,999
,Gregory Junior,CB,Active,8503,999
,Doug Kramer,OL,Active,8504,999
,AJ Arcuri,OT,Active,8505,999
,Marquis Hayes,OL,Active,8507,999
,Trenton Gill,P,Active,8508,999
,Elijah Hicks,DB,Active,8509,999
,Russ Yeast,DB,Active,8510,999,4
,Rasheed Walker,OL,Active,8511,999
,Andre Anthony,DE,Active,8512,999
,Andrew Stueber,OL,Active,8514,999
,Christian Matthew,DB,Active,8515,999
,Christian Holmes,CB,Active,8516,999
,Rodney Thomas,LB,Active,8517,999,6
,Thayer Munford,OL,Active,8518,999
,Deane Leonard,DB,Active,8519,999
,Daniel Hardy,LB,Active,8520,999
,Faion Hicks,CB,Active,8521,999
,Chris Paul,OL,Active,8522,999
,Nick Muse,TE,Active,8523,302
,Ja'Tyre Carter,OL,Active,8524,999
,Mark Robinson,LB,Active,8525,999
,Cameron Goode,LB,Active,8526,999
,Dareke Young,WR,Active,8527,999
,Ryan Wright,P,Active,8528,999
,Tyarise Stevenson,DT,Active,8529,999
,Luiji Vilain,LB,Active,8530,999
,Zach McCloud,LB,Active,8531,999
,Mike Brown,DB,Active,8532,999
,Josh Sokol,C,Active,8533,999
,David Anenih,DE,Active,8535,999
,Caleb Shudak,K,Active,8536,999,11
,Tre Swilling,CB,Active,8537,999
,Ryan Stonehouse,P,Active,8538,999
,Seth Green,TE,Active,8539,577.3
,Sam Okuayinonu,DE,Active,8540,999
,Michael Griffin,DB,Active,8541,999
,Tristin McCollum,DB,Active,8542,999
,Drew Estrada,WR,Active,8543,999
,Myron Cunningham,OL,Active,8544,999
,Damion Daniels,DT,Active,8545,999
,Cobi Francis,DB,Active,8546,999
,Kurt Hinish,DT,Active,8547,999
,Chris Moore,DB,Active,8548,999
,Trevon Clark,WR,Active,8549,999
,Tyler Johnson,DE,Active,8550,999
,Brodarious Hamm,T,Active,8551,999
,Rayshad Nichols,DT,Active,8552,999
,Tre Ford,QB,Active,8553,654.6
,Aron Johnson,OL,Active,8554,999
,Chuck Wiley,LB,Active,8555,999
,Denzel Williams,DB,Active,8556,999
,Diego Fagot,LB,Active,8557,999
,Drew Hartlaub,DB,Active,8558,999
,Josh Babicz,TE,Active,8559,999
,Davis Cheek,QB,Active,8560,999
,Chris Owens,G,Active,8561,999
,Jake Dixon,T,Active,8562,999
,Jordan Tucker,T,Active,8563,999
,Donovan Jeter,DT,Active,8564,999
,Bryce Watts,CB,Active,8565,999
,T.D. Moultry,LB,Active,8566,999
,Khalan Tolson,LB,Active,8567,999
,John Lovett,RB,Active,8568,405.3
,Arron Mosby,LB,Active,8569,999
,Derek Wright,WR,Active,8570,999
,Andrew Parchment,WR,Active,8572,999
,Talolo Limi-Jones,WR,Active,8573,999
,Brandon Sebastian,CB,Active,8574,999
,Erik Krommenhoek,TE,Active,8575,645.9
,Ty Shelby,LB,Active,8576,999
,James McCourt,K,Active,8577,999
,Raheem Layne,DB,Active,8578,999
,Brandon Peters,QB,Active,8579,999
,Tyreek Maddox-Williams,LB,Active,8580,999
,Trevon Bradford,WR,Active,8581,999
,Isaac Weaver,C,Active,8582,999
,Stone Smartt,TE,Active,8583,501.7
,Skyler Thomas,DB,Active,8584,999
,Ferrod Gardner,DB,Active,8586,999
,Josh Drayden,CB,Active,8587,999
,De'Vante Cross,CB,Active,8588,999
,Marcus Santos-Silva,TE,Active,8589,999
,Jacub Panasiuk,DE,Active,8590,999
,Tre Walker,LB,Active,8591,999
,Drew White,LB,Active,8593,999
,Tyrese Robinson,G,Active,8594,999
,Kyric McGowan,WR,Active,8595,999
,Devin Taylor,CB,Active,8596,999
,Akial Byers,DT,Active,8598,999
,Caliph Brice,LB,Active,8599,999
,Ellis Brooks,LB,Active,8600,999
,Danny Davis,WR,Active,8602,999
,Chauncey Manac,LB,Active,8603,999
,Cole Schneider,C,Active,8604,999
,George Moore,G,Active,8605,999
,Jahmir Johnson,T,Active,8606,999
,Tre Sterling,DB,Active,8607,999
,Raleigh Texada,CB,Active,8608,999
,Hauati Pututau,DT,Active,8609,999
,Caleb Jones,T,Active,8610,999
,Qwuantrezz Knight,CB,Active,8612,999
,Taysir Mack,WR,Active,8613,999
,Kevin Atkins,DT,Active,8614,999
,Tayler Hawkins,DB,Active,8615,999
,Sam Schlueter,OL,Active,8617,999
,Marcelino McCrary-Ball,LB,Active,8618,999
,Jason Poe,OL,Active,8619,999
,Segun Olubi,LB,Active,8620,999
,Garrett Walston,TE,Active,8621,272
,Dohnovan West,OL,Active,8622,999
,Changa Hodge,WR,Active,8624,999
,Manny Jones,DT,Active,8625,999
,Kekaula Kaniho,DB,Active,8627,999
,Jontre Kirklin,WR,Active,8628,324
,Will Miles,DT,Active,8629,999
,LaRon Stokes,DT,Active,8631,999
,JaVonta Payton,WR,Active,8632,999
,Stephon Robinson,WR,Active,8633,999
,Chris Pierce,TE,Active,8634,999
,Chandler Wooten,LB,Active,8635,999
,Grayson Gunter,TE,Active,8638,409
,Shabari Davis,CB,Active,8639,999
,Sean Mahone,DB,Active,8640,999
,De'Shaan Dixon,LB,Active,8641,999
,Grant Morgan,LB,Active,8642,999
,Nick Ford,OL,Active,8643,999
,Denzel Okafor,OL,Active,8644,999
,Benjie Franklin,CB,Active,8645,999
,Israel Antwine,DT,Active,8646,999
,Marcus Tatum,OL,Active,8649,999
,Lujuan Winningham,WR,Active,8650,999
,Timmy Horne,DT,Active,8654,999
,Seth Vernon,P,Active,8655,999
,Tyshaun James,WR,Active,8656,267
,Kuony Deng,LB,Active,8657,999
,Tyler Vrabel,T,Active,8658,999
,Nate Landman,LB,Active,8659,999
,Leroy Watson,TE,Active,8660,503.4
,Matt Hankins,CB,Active,8661,999
,Bryce Rodgers,DT,Active,8662,999
,Jared Bernhardt,WR,Active,8663,290
,Brad Hawkins,DB,Active,8664,999
,Darrell Baker,CB,Active,8666,999
,Eric Wilson,OL,Active,8667,999
,Jack Koerner,DB,Active,8668,999
,Sage Doxtater,OL,Active,8669,999
,Parker Romo,K,Active,8670,999,25
,Lewis Kidd,OL,Active,8672,999
,Joel Dublanko,LB,Active,8673,999
,Daniel Whelan,P,Active,8674,999
,Derek Schweiger,OL,Active,8675,999
,Rashid Shaheed,WR,Active,8676,229.1,140.1
,Isaiah Pryor,LB,Active,8677,999
,Andrew Rupcich,OT,Active,8678,999
,Hayden Howerton,OL,Active,8679,999
,Jack Gibbens,LB,Active,8680,999
,Josh Turner,DB,Active,8681,999
,Joey Blount,DB,Active,8683,999
,Deontai Williams,SS,Active,8684,999
,John Mitchell,TE,Active,8685,999
,Scott Nelson,SS,Active,8686,999
,Matthew Gotel,DT,Active,8689,999
,Jake Herslow,WR,Active,8690,461
,Vi Jones,LB,Active,8691,999
,Shamarious Gilmore,G,Active,8692,999
,Micah Dew-Treadway,DT,Active,8693,999
,Henry Litwin,WR,Active,8694,999
,Allie Green,CB,Active,8695,999
,C.J. Avery,LB,Active,8696,999
,Kevin Shaa,WR,Active,8697,999
,Cyrus Holder,WR,Active,8699,999
,Savon Scarver,WR,Active,8700,999
,Amari Carter,DB,Active,8701,999
,Jaylon Jones,CB,Active,8702,999
,Jean Delance,T,Active,8703,999
,Jaylan Alexander,LB,Active,8704,999
,Landon Lenoir,WR,Active,8705,999
,Kehinde Oginni Hassan,TE,Active,8706,444.8
,Tayon Fleet-Davis,RB,Active,8707,999
,Nasir Greer,DB,Active,8708,999
,Mike Caliendo,G,Active,8709,999
,Jack Cochrane,LB,Active,8710,999
,Gene Pryor,T,Active,8711,999
,William Dunkle,OL,Active,8712,999
,Josh Sills,OL,Active,8713,999
,Josh Blackwell,CB,Active,8714,999
,Jarrid Williams,OL,Active,8716,999
,Antonio Ortiz,LS,Active,8717,999
,Carson Taylor,DE,Active,8718,999
,A.J. Thomas,DB,Active,8719,999
,Christian Albright,LB,Active,8720,999
,De'Montre Tuggle,RB,Active,8721,999
,Jon Alexander,DB,Active,8722,999
,Jake Julien,P,Active,8723,999
,Devin Hafford,DB,Active,8724,999
,DaMarcus Mitchell,DE,Active,8725,999
,Brenden Schooler,DB,Active,8726,999
,Liam Shanahan,OL,Active,8727,999
,Kody Russey,OL,Active,8728,999
,Chris Glaser,G,Active,8729,999
,David Vereen,CB,Active,8730,999
,Shemar Bridges,WR,Active,8731,538.4
,Raleigh Webb,WR,Active,8732,999
,Jake Hummel,LB,Active,8733,999
,Brayden Thomas,DE,Active,8734,999
,Jairon McVea,DB,Active,8735,999
,Elijah Garcia,DT,Active,8736,999
,Dan Isom,DB,Active,8737,999
,Dion Novil,DT,Active,8738,999
,Keir Thomas,DE,Active,8739,999
,Caesar Dancy-Williams,CB,Active,8740,999
,Jamal Pettigrew,TE,Active,8741,999
,Duron Lowe,CB,Active,8742,999
,Andrzej Hughes-Murray,LB,Active,8743,637.5
,Jack Snyder,C,Active,8744,999
,Lance McCutcheon,WR,Active,8745,999
,Benton Whitley,DE,Active,8746,999
,Roger Carter,TE,Active,8747,999
,TJ Carter,DB,Active,8748,999
,Tyreik McAllister,RB,Active,8749,999
,Michael Niese,G,Active,8750,999
,Dylan Parham,TE,Active,8751,268
,Ja'Quan McMillian,CB,Active,8752,999
,Cortez Davis,DB,Active,8753,999
,Sebastian Gutierrez,T,Active,8754,999
,Kaden Davis,WR,Active,8755,999
,Brandon Johnson,WR,Active,8756,999
,Rodney Williams,TE,Active,8757,999
,Kana'i Mauga,LB,Active,8758,999
,Kadofi Wright,LB,Active,8759,999
,Dre Miller,TE,Active,8760,999
,Josh Rivas,G,Active,8761,999
,Jabari Ellis,DT,Active,8762,999
,Trenton Thompson,DB,Active,8763,999
,Darren Evans,DB,Active,8764,999
,Zyon Gilbert,DB,Active,8765,999
,Antonio Valentino,DT,Active,8766,999
,Nolan Cockrill,DT,Active,8767,999
,Jesse Bramble,DB,Active,8768,999
,Josh Bist,TE,Active,8769,653.5
,Malik Williams,WR,Active,8770,999
,Derek Kerstetter,OL,Active,8771,999
,Tanner Owen,OL,Active,8772,999
,Jeff Blackshear,G,Active,8773,999
,Alec Anderson,OL,Active,8774,999
,Andrew Mevis,K,Active,8775,999
,Kingsley Jonathan,DT,Active,8776,999
,Travon Fuller,CB,Active,8777,999
,Justin Rigg,TE,Active,8778,491.6
,Delonte Hood,CB,Active,8779,999
,Clarence Hicks,LB,Active,8780,999
,Carson Wells,LB,Active,8781,652
,Bookie Radley-Hiles,DB,Active,8782,999
,Kendric Pryor,WR,Active,8783,999
,Cal Adomitis,LS,Active,8785,999
,Ben Brown,OG,Active,8787,999
,Allan George,CB,Active,8788,999
,Tariqious Tisdale,DT,Active,8789,999
,Brock Hoffman,C,Active,8790,999
,Shaun Jolly,CB,Active,8791,999
,Ben Petrula,T,Active,8792,999
,Glen Logan,DT,Active,8793,999
,Roderick Perry,DT,Active,8794,999
,D'Anthony Bell,DB,Active,8795,999
,Silas Kelly,LB,Active,8796,618
,Junior Faulk,CB,Active,8797,999
,Felix Harper,QB,Active,8798,322.9
,Zaire Mitchell-Paden,TE,Active,8799,999
,Malik Davis,RB,Active,8800,999,62.3
,Dennis Houston,WR,Active,8801,655.7
,Alec Lindstrom,C,Active,8802,999
,Quandre Mosely,DB,Active,8803,999
,Mika Tafua,DE,Active,8805,999
,Storey Jackson,LB,Active,8806,999
,Big Kat Bryant,DE,Active,8807,999
,La'Kendrick Van Zandt,DB,Active,8808,999
,Aaron Shampklin,RB,Active,8809,481
,Amon Simon,T,Active,8810,999
,James Empey,C,Active,8811,999
,Jonathan Garibay,K,Active,8812,999
,Anthony Turner,WR,Active,8813,999
,Zein Obeid,G,Active,8814,999
,Cedric Boswell,DB,Active,8815,999
,Demetrius Taylor,DT,Active,8816,999
,Nolan Givan,TE,Active,8817,999
,Obinna Eze,T,Active,8818,999
,Kevin Jarvis,G,Active,8819,999
,Adedayo Odeleye,DE,Active,8821,999
,Ryan Van Demark,OL,Active,8822,999
,Alex Mollette,OL,Active,8823,999
,Samson Nacua,WR,Active,8824,999
,Kekoa Crawford,WR,Active,8825,999
,Scott Patchan,DE,Active,8826,999
,Josh Seltzner,OL,Active,8827,999
,Michael Young,WR,Active,8828,689
,Cullen Wick,DE,Active,8829,999
,Wesley French,OL,Active,8830,999
,McKinley Williams,DT,Active,8832,999
,Dallis Flowers,CB,Active,8833,999
,Trevor Denbow,DB,Active,8834,999
,James Skalski,LB,Active,8835,623.5
,Forrest Rhyne,LB,Active,8836,631
,Marcel Dabo,DB,Active,8837,999
,Isaiah Pola-Mao,DB,Active,8838,999
,Luke Masterson,LB,Active,8839,999,2
,Cole Fotheringham,TE,Active,8840,695.8
,Zach VanValkenburg,DE,Active,8841,629.5
,Bamidele Olaseni,OT,Active,8843,999
,Sam Webb,CB,Active,8844,999
,Bryce Cosby,CB,Active,8845,999
,Deandre Johnson,DE,Active,8846,999
,Kellen Diesch,OL,Active,8847,999
,Owen Carney,DT,Active,8848,999
,Tanner Conner,TE,Active,8849,318.5
,Ben Stille,DT,Active,8850,627
,Blaise Andries,OL,Active,8851,999
,Ty Clary,OL,Active,8852,999
,Jordan Williams,DT,Active,8853,999
,Tomon Fox,LB,Active,8854,999
,Tommy Heatherly,P,Active,8855,999
,Elijah Hamilton,CB,Active,8856,999
,Kader Kohou,CB,Active,8857,999,2.5
,Keshunn Abram,WR,Active,8858,999
,DQ Thomas,LB,Active,8859,999
,Tony Adams,DB,Active,8860,999
,Irvin Charles,WR,Active,8861,999
,Josh Valentine-Turner,DB,Active,8862,999
,Kaylon Geiger,WR,Active,8863,999
,Ben Beise,TE,Active,8864,999
,Dylan Cook,T,Active,8865,999
,JoJo Ozougwu,DE,Active,8866,999
