,pts_ppr,rank_ppr,pos_rank_ppr,full_name
,0,1356,158,Smoke Monday
,0,1290,144,Roger McCreary
,0,3070,330,Montaric Brown
,0,1036,18,John Ridgeway
,0,1603,29,Neil Farrell
,0,404,50,Derek Stingley
,0,1828,248,Damone Clark
,0,3119,339,Cor'Dale Flott
,0,401,45,Terrel Bernard
,0,5102,529,Kalon Barnes
,0,671,72,JT Woods
,0,1933,223,Jalen Pitre
,0,3643,74,Tyree Johnson
,0,606,10,Micheal Clemons
,0,4479,465,Leon O'Neal
,0,652,11,Jayden Peevy
,0,588,8,DeMarvin Leal
,0,3832,502,A.Hansford Hansford
,0,5008,514,Tariq Castro-Fields
,0,3004,393,Jesse Luketa
,0,2300,259,Jaquan Brisker
,0,4266,568,Brandon Smith
,0,282,3,Arnold Ebiketie
,0,44,4,Jermaine Waller
,0,4803,96,Amare Barno
,0,523,65,Nephi Sewell
,0,4442,589,Devin Lloyd
,0,1222,134,Quentin Lake
,0,1469,27,Otito Ogbonnia
,0,1687,32,Matthew Butler
,0,1360,159,Alontae Taylor
,0,2320,315,Malcolm Rodriguez
,0,2774,303,Kolby Harvell-Peel
,0,2238,42,Tyreke Smith
,0,1921,36,Haskell Garrett
,0,3478,69,Myron Tagovailoa-Amosa
,0,2816,306,Kyle Hamilton
,0,2114,286,JoJo Domann
,0,891,92,Cam Taylor-Britt
,0,3072,59,Esezi Otomewo
,0,686,12,Boye Mafe
,0,4207,87,Jonathan Ford
,0,893,93,Bubba Bolden
,0,2766,367,Mike Rose
,0,4821,97,Eyioma Uwazurike
,0,4426,460,Kerby Joseph
,0,3579,466,Jake Hansen
,0,2944,318,Isaac Taylor-Stuart
,0,2863,54,Drake Jackson
,0,883,91,Chris Steele
,0,3108,337,Verone McKinley
,0,2854,53,Kayvon Thibodeaux
,0,841,85,Yusuf Corker
,0,2381,45,Marquan McCall
,0,750,14,Josh Paschal
,0,4151,429,Marcus Jones
,0,3636,72,Logan Hall
,0,5276,546,Damarion Williams
,0,4283,570,Leo Chenal
,0,4839,646,Jack Sanborn
,0,192,15,Trent McDuffie
,0,1820,213,Kyler Gordon
,0,5173,684,Isaiah Graham-Mobley
,0,3568,464,D'Marco Jackson
,0,317,4,Sam Williams
,0,4847,647,Chance Campbell
,0,2663,50,Jordan Jackson
,0,2387,321,Chad Muma
,0,4530,93,DeAngelo Malone
,0,1876,221,Jaylen Watson
,0,2277,256,Riq Woolen
,0,5043,103,Kalia Davis
,0,3333,66,Alex Wright
,0,1835,218,Tycen Anderson
,0,1416,167,DaMarcus Fields
,0,4621,480,Josh Thompson
,0,3843,76,Thomas Booker
,0,3055,328,Cobie Durant
,0,1146,22,Kingsley Enagbare
,0,4997,102,Cameron Thomas
,0,4450,462,Zyon McCollum
,0,4827,98,George Karlaftis
,0,1535,183,Damarri Mathis
,0,3241,424,Jeremiah Gemmel
,0,4129,549,Troy Andersen
,0,5072,525,Akayleb Evans
,0,3630,388,Martin Emerson
,0,5135,106,Dominique Robinson
,0,4233,438,Nick Cross
,0,3250,352,Qwynnterrio Cole
,0,1492,177,Percy Butler
,0,4323,451,Dane Belton
,0,116,13,Micah McFadden
,0,36,2,Juanyeh Thomas
,0,1302,167,Jermaine Johnson
,0,3472,373,Markquese Bell
,0,3229,65,Travis Jones
,0,1553,206,Jeff Gunter
,0,4612,478,Sterling Weatherford
,0,4000,79,Ali Fayad
,0,3944,409,Tariq Carpenter
,0,1595,192,Reed Blankenship
,0,1256,115,T.J. Pledger
,0,3982,350,Jordan Mason
,0,4719,839,Tyler Snead
,0,5249,912,Jequez Ezzard
,0,1405,248,Devon Allen
,0,2291,90,Chris Oladokun
,0,4290,753,Britain Covey
,0,813,1,Haggai Ndubuisi
,0,2168,381,Jalen Virgil
,0,969,175,Jared Smart
,0,2353,405,Stanley Berryhill
,0,2483,423,Jack Sorenson
,0,765,136,Mike Harley
,0,2427,209,Brittain Brown
,0,3431,293,Kevin Marks
,0,3183,276,Zander Horvath
,0,375,8,Levi Lewis
,0,953,39,Chase Garbers
,0,2891,256,Cade Brewer
,0,2831,477,Kwamie Lassiter
,0,469,87,Neil Pau'u
,0,2211,386,Thomas Hennigan
,0,2839,478,Corey Sutton
,0,350,70,Demetris Robertson
,0,836,152,Justin Hall
,0,5056,228,Jarrett Guarantano
,0,3716,398,Joshua Williams
,0,5111,383,Eric Johnson
,0,4537,802,Montrell Washington
,0,5046,522,DaRon Bland
,0,5342,554,Samuel Womack
,0,4958,509,Ja'Sir Taylor
,0,3302,250,Kyron Johnson
,0,4897,420,Ko Kieft
,0,2621,285,Christian Benford
,0,1108,83,Andrew Ogletree
,0,2492,182,Curtis Brooks
,0,1525,119,Sam Roberts
,0,4497,598,James Houston
,0,2630,197,Matt Henningsen
,0,2625,286,Theo Jackson
,0,111,12,Devin Harper
,0,4578,391,John FitzPatrick
,0,2641,272,Gregory Junior
,0,535,64,Nazeeh Johnson
,0,4554,472,Elijah Hicks
,0,1394,164,Russ Yeast
,0,1065,87,Andre Anthony
,0,909,94,Christian Matthew
,0,704,69,Christian Holmes
,0,4133,550,Rodney Thomas
,0,2791,305,Deane Leonard
,0,1286,162,Daniel Hardy
,0,1462,158,Faion Hicks
,0,4288,356,Nick Muse
,0,1598,213,Mark Robinson
,0,4224,561,Cameron Goode
,0,1597,285,Dareke Young
,0,3428,263,Tyarise Stevenson
,0,4499,599,Luiji Vilain
,0,4465,593,Zach McCloud
,0,3804,399,Mike Brown
,0,198,16,David Anenih
,0,4201,87,Caleb Shudak
,0,2600,265,Tre Swilling
,0,2069,172,Seth Green
,0,486,46,Sam Okuayinonu
,0,4322,450,Michael Griffin
,0,4418,459,Tristin McCollum
,0,3913,679,Drew Estrada
,0,4398,329,Damion Daniels
,0,1331,152,Cobi Francis
,0,4303,320,Kurt Hinish
,0,1000,103,Chris Moore
,0,4907,863,Trevon Clark
,0,1412,114,Tyler Johnson
,0,4761,352,Rayshad Nichols
,0,4567,199,Tre Ford
,0,2273,310,Chuck Wiley
,0,4042,418,Denzel Williams
,0,764,95,Diego Fagot
,0,4864,501,Drew Hartlaub
,0,1509,115,Josh Babicz
,0,2003,81,Davis Cheek
,0,3532,273,Donovan Jeter
,0,3956,427,Bryce Watts
,0,4930,659,T.D. Moultry
,0,1540,205,Khalan Tolson
,0,2453,212,John Lovett
,0,2643,350,Arron Mosby
,0,1038,185,Derek Wright
,0,1098,197,Ra'Shaun Henry
,0,1918,344,Andrew Parchment
,0,878,161,Talolo Limi-Jones
,0,2928,301,Brandon Sebastian
,0,4645,395,Erik Krommenhoek
,0,3540,460,Ty Shelby
,0,665,15,James McCourt
,0,1009,104,Raheem Layne
,0,564,18,Brandon Peters
,0,1431,189,Tyreek Maddox-Williams
,0,139,29,Trevon Bradford
,0,2028,167,Stone Smartt
,0,4676,486,Skyler Thomas
,0,1054,108,Ferrod Gardner
,0,4054,437,Josh Drayden
,0,156,18,De'Vante Cross
,0,2357,204,Marcus Santos-Silva
,0,4417,340,Jacub Panasiuk
,0,3601,469,Tre Walker
,0,3777,495,Drew White
,0,2889,490,Kyric McGowan
,0,2230,226,Devin Taylor
,0,3085,233,Akial Byers
,0,2795,374,Caliph Brice
,0,4052,534,Ellis Brooks
,0,1588,284,Danny Davis
,0,1070,135,Chauncey Manac
,0,3175,347,Tre Sterling
,0,2731,282,Raleigh Texada
,0,5232,395,Hauati Pututau
,0,1439,155,Qwuantrezz Knight
,0,4083,714,Taysir Mack
,0,3011,229,Kevin Atkins
,0,624,71,Tayler Hawkins
,0,4035,532,Marcelino McCrary-Ball
,0,5190,686,Segun Olubi
,0,2166,183,Garrett Walston
,0,2788,469,Changa Hodge
,0,1655,106,Manny Jones
,0,1698,202,Kekaula Kaniho
,0,4333,759,Jontre Kirklin
,0,398,34,Will Miles
,0,1960,130,LaRon Stokes
,0,570,101,JaVonta Payton
,0,5149,898,Stephon Robinson
,0,2390,207,Chris Pierce
,0,1413,185,Chandler Wooten
,0,4320,359,Grayson Gunter
,0,4747,495,Shabari Davis
,0,3420,367,Sean Mahone
,0,281,34,De'Shaan Dixon
,0,4999,663,Grant Morgan
,0,5246,540,Benjie Franklin
,0,4639,343,Israel Antwine
,0,4241,744,Lujuan Winningham
,0,4711,346,Derrick Tangelo
,0,3225,244,Timmy Horne
,0,3937,683,Tyshaun James
,0,3717,488,Kuony Deng
,0,4383,580,Nate Landman
,0,4347,363,Leroy Watson
,0,196,26,Matt Hankins
,0,2364,170,Bryce Rodgers
,0,3730,639,Jared Bernhardt
,0,3151,343,Brad Hawkins
,0,1370,103,Armani Rogers
,0,3744,404,Darrell Baker
,0,1965,224,Jack Koerner
,0,1069,28,Parker Romo
,0,170,17,Joel Dublanko
,0,3216,553,Rashid Shaheed
,0,873,110,Isaiah Pryor
,0,1081,138,Jack Gibbens
,0,1217,131,Josh Turner
,0,3941,408,Joey Blount
,0,758,12,Deontai Williams
,0,2212,187,John Mitchell
,0,443,8,Scott Nelson
,0,1616,215,Joshua Onujiogu
,0,2139,152,Matthew Gotel
,0,2703,462,Jake Herslow
,0,4164,555,Vi Jones
,0,2095,147,Micah Dew-Treadway
,0,3998,700,Henry Litwin
,0,1506,161,Allie Green
,0,2892,382,C.J. Avery
,0,1872,337,Kevin Shaa
,0,5203,443,Jake Tonges
,0,4344,762,Cyrus Holder
,0,3288,563,Savon Scarver
,0,1589,191,Amari Carter
,0,1158,121,Jaylon Jones
,0,4772,639,Jaylan Alexander
,0,3123,535,Landon Lenoir
,0,1126,86,Kehinde Oginni Hassan
,0,695,66,Tayon Fleet-Davis
,0,3510,377,Nasir Greer
,0,3170,413,Jack Cochrane
,0,1634,169,Josh Blackwell
,0,1037,70,Noah Elliss
,0,2397,178,Carson Taylor
,0,2380,267,A.J. Thomas
,0,2087,282,Christian Albright
,0,40,9,De'Montre Tuggle
,0,779,82,Jon Alexander
,0,3654,390,Devin Hafford
,0,2591,194,DaMarcus Mitchell
,0,314,33,Brenden Schooler
,0,3145,324,David Vereen
,0,1840,330,Shemar Bridges
,0,1532,274,Raleigh Webb
,0,5325,708,Jake Hummel
,0,803,71,Brayden Thomas
,0,4528,468,Jairon McVea
,0,4081,304,Elijah Garcia
,0,2002,227,Dan Isom
,0,4764,353,Dion Novil
,0,1397,113,Keir Thomas
,0,3438,365,Caesar Dancy-Williams
,0,2501,217,Jamal Pettigrew
,0,505,51,Duron Lowe
,0,3739,490,Andrzej Hughes-Murray
,0,930,168,Lance McCutcheon
,0,1667,127,Benton Whitley
,0,2709,242,Roger Carter
,0,3952,410,TJ Carter
,0,2433,211,Tyreik McAllister
,0,4066,342,Dylan Parham
,0,824,86,Ja'Quan McMillian
,0,230,21,Cortez Davis
,0,3110,533,Kaden Davis
,0,814,147,Brandon Johnson
,0,101,6,Rodney Williams
,0,1854,250,Kana'i Mauga
,0,1925,266,Kadofi Wright
,0,972,70,Dre Miller
,0,299,23,Jabari Ellis
,0,1441,172,Trenton Thompson
,0,235,22,Darren Evans
,0,1823,214,Zyon Gilbert
,0,4048,301,Antonio Valentino
,0,1061,73,Nolan Cockrill
,0,3134,341,Jesse Bramble
,0,2868,253,Josh Bist
,0,4438,782,Malik Williams
,0,1112,29,Andrew Mevis
,0,4584,339,Kingsley Jonathan
,0,3005,308,Travon Fuller
,0,3435,297,Justin Rigg
,0,3691,392,Delonte Hood
,0,1892,257,Clarence Hicks
,0,679,87,Carson Wells
,0,1260,140,Bookie Radley-Hiles
,0,1821,326,Kendric Pryor
,0,3701,395,Allan George
,0,3887,293,Tariqious Tisdale
,0,2609,266,Shaun Jolly
,0,821,57,Glen Logan
,0,414,36,Roderick Perry
,0,256,27,D'Anthony Bell
,0,5191,687,Silas Kelly
,0,2963,305,Junior Faulk
,0,3970,166,Felix Harper
,0,3916,333,Zaire Mitchell-Paden
,0,902,84,Malik Davis
,0,1100,198,Dennis Houston
,0,1346,154,Quandre Mosely
,0,2976,224,Mika Tafua
,0,2809,377,Storey Jackson
,0,3762,288,Big Kat Bryant
,0,3328,360,La'Kendrick Van Zandt
,0,5322,465,Aaron Shampklin
,0,3723,68,Jonathan Garibay
,0,766,137,Anthony Turner
,0,4336,452,Cedric Boswell
,0,4968,371,Demetrius Taylor
,0,3785,321,Nolan Givan
,0,4213,369,Troy Hairston
,0,3674,281,Adedayo Odeleye
,0,3459,589,Samson Nacua
,0,3061,521,Kekoa Crawford
,0,3360,258,Scott Patchan
,0,2265,390,Michael Young
,0,2076,153,Cullen Wick
,0,4067,710,Ethan Fernea
,0,3575,276,McKinley Williams
,0,3243,341,Dallis Flowers
,0,4565,475,Trevor Denbow
,0,2640,349,James Skalski
,0,784,98,Forrest Rhyne
,0,1075,109,Marcel Dabo
,0,1184,127,Isaiah Pola-Mao
,0,4349,578,Luke Masterson
,0,134,9,Cole Fotheringham
,0,1805,138,Zach VanValkenburg
,0,5345,555,Malkelm Morrison
,0,131,16,Sam Webb
,0,362,40,Bryce Cosby
,0,2855,212,Deandre Johnson
,0,2375,172,Owen Carney
,0,1975,163,Tanner Conner
,0,828,58,Ben Stille
,0,201,18,Jordan Williams
,0,2128,289,Tomon Fox
,0,3163,328,Elijah Hamilton
,0,2143,216,Kader Kohou
,0,2689,460,Keshunn Abram
,0,4026,531,DQ Thomas
,0,485,59,Tony Adams
,0,3678,627,Irvin Charles
,0,236,23,Josh Valentine-Turner
,0,1703,305,Kaylon Geiger
,0,2445,211,Ben Beise
,0,935,78,JoJo Ozougwu
,0,4644,618,Jordan Young
,0,4403,583,J.J. Russell
,0,3627,475,Olakunle Fatukasi
,0,2915,313,Nolan Turner
,0,1936,196,Don Gardner
,0,1475,175,Kyler McMichael
,0,3616,277,Ryder Anderson
,0,2528,280,Jordan Mosley
,0,62,10,Kevin Kassis
,0,2174,220,Abu Daramy-Swaray
,0,4811,408,Jared Scott
,0,227,20,Kenneth George
,0,855,92,Nick Grant
,0,3017,510,Willie Johnson
,0,4819,498,Nijuel Hill
,0,1288,164,Bryce Notree
,0,2372,206,JJ Howland
,0,250,15,Tucker Fisk
,0,5014,515,Tre Webb
,0,65,5,Mike Greene
,0,960,173,Kameron Brown
,0,1707,229,William Kwenkeu
,0,2083,174,Naz Bohannon
,0,499,91,Ryan McDaniel
,0,754,134,Keric Wheatfall
,0,4163,84,Nick Sciba
,0,3702,286,Trevon Mason
,0,759,77,Carlins Platel
,0,3558,377,Elijah Jones
,0,1587,101,C.J. Brewer
,0,2828,212,Prince Emili
,0,760,78,Ja'Marcus Ingram
,0,4899,506,Tae Daley
,0,4828,411,Travis Koontz
,0,1330,109,Daniel Joseph
,0,3874,669,Brandon Lewis
,0,1039,71,Josh Black
,0,1673,107,Jayln Holmes
,0,2960,221,Drew Jordan
,0,4531,334,Caeveon Patton
,0,2595,191,Jeremiah Pharms
,0,921,38,Drew Plitt
,0,3037,517,KaVontae Turpin
,0,4080,421,Ayo Oyelola
,0,856,93,Devin Jones
,0,4337,761,Maurice Alexander
,0,1795,144,Thomas Odukoya
,0,915,99,Tre Avery
,0,2287,394,Daylen Baldwin
,0,4870,650,Nate Wieland
,0,5153,899,Josh Ali
,0,4057,81,Lucas Havrisik
,0,1266,20,Clint Ratkovich
,0,3977,431,Tyrell Ford
,0,1559,37,Parker White
,0,4420,188,Nathan Rourke
,0,3641,317,Evan Hull
,0,2713,234,Jahmyr Gibbs
,0,1157,106,Zach Evans
,0,3247,279,Tiyon Evans
,0,1482,131,Chase Brown
,0,1695,150,Tank Bigsby
,0,2998,257,De'Von Achane
,0,676,63,Israel Abanikanda
,0,4003,168,Bryce Young
,0,2793,118,Anthony Richardson
,0,1377,52,Tanner McKee
,0,5060,230,Jaren Hall
,0,3518,301,Darnell Washington
,0,4202,349,Brenton Strange
,0,2250,190,Luke Musgrave
,0,919,68,Michael Mayer
,0,4611,393,Zack Kuntz
,0,3934,334,Tucker Kraft
,0,360,28,Marshon Ford
,0,4246,746,Dontayvion Wicks
,0,5321,930,Parker Washington
,0,4884,858,Jaxon Smith-Njigba
,0,1510,268,Justin Shorter
,0,853,156,Tyler Scott
,0,290,61,Ty Scott
,0,1044,186,Trey Palmer
,0,3589,612,Puka Nacua
,0,2996,506,Marvin Mims
,0,383,79,Rakim Jarrett
,0,237,48,Sam James
,0,1052,188,Jalin Hyatt
,0,471,88,Jadon Haselwood
,0,506,92,Bryce Ford-Wheaton
,0,1199,213,Josh Downs
,0,4279,750,Demario Douglas
,0,621,112,Tank Dell
,0,2747,466,Jacob Copeland
,0,5297,921,Kayshon Boutte
,0,428,38,Deuce Vaughn
,0,4143,363,Sean Tucker
,0,4505,391,Titus Swen
,0,1993,171,Tyjae Spears
,0,2899,247,Bijan Robinson
,0,4883,420,Lew Nichols
,0,3908,339,Keaton Mitchell
,0,2836,242,DeWayne McBride
,0,456,40,Zach Charbonnet
,0,1355,241,Quentin Johnston
,0,1617,144,Tavion Thomas
,0,319,65,Jordan Addison
,0,1660,147,Kendre Miller
,0,708,25,C.J. Stroud
,0,81,14,C.J. Johnson
,0,1171,210,Zay Flowers
,0,4579,201,Hendon Hooker
,0,4118,174,Will Levis
,0,2551,224,Cameron Latu
,0,3356,287,Camerun Peoples
,0,1563,122,Josh Whyle
,0,3364,573,Tre Tucker
,0,2773,248,Davis Allen
,0,3932,163,Jake Haener
,0,55,13,Kenny McIntosh
,0,3379,143,Clayton Tune
,0,1737,311,Xavier Hutchinson
,0,3180,275,Chris Rodriguez
,0,4509,382,Will Mallory
,0,3994,699,Ronnie Bell
,0,4982,880,Jayden Reed
,0,2142,186,Eric Gray
,0,3525,303,Brayden Willis
,0,3191,548,Jonathan Mingo
,0,3583,611,Andrei Iosivas
,0,2775,249,Payne Durham
,0,4992,881,Charlie Jones
,0,3018,511,Rashee Rice
,0,2336,404,Jalen Wayne
,0,697,57,Elijah Higgins
,0,4648,827,Michael Wilson
,0,5197,242,Max Duggan
,0,2622,450,Derius Davis
,0,870,80,Roschon Johnson
,0,2322,199,Dalton Kincaid
,0,2588,439,Cedric Tillman
,0,1368,124,Mohamed Ibrahim
,0,2794,119,Stetson Bennett
,0,3766,71,Alex Quevedo
,0,4352,364,Sam LaPorta
,0,381,9,Malik Cunningham
,0,5100,441,Xazavian Valladay
,0,4176,177,Dorian Thompson-Robinson
,0,874,160,A.T. Perry
,0,2057,364,Keylon Stokes
,0,2426,208,Travis Dye
,0,2761,114,Aidan O'Connell
,0,4424,780,Jake Bobo
,0,91,12,Leonard Johnson
,0,3976,694,Matt Landers
,0,4236,371,Deneric Prince
,0,738,60,Luke Schoonmaker
,0,642,57,Felix Anudike-Uzomah
,0,1797,245,Nolan Smith
,0,808,56,Bryan Bresee
,0,1283,24,Myles Murphy
,0,1071,19,Mazi Smith
,0,3961,411,Deonte Banks
,0,1447,26,Calijah Kancey
,0,593,71,Jack Campbell
,0,1350,156,Christian Gonzalez
,0,3107,318,Emmanuel Forbes
,0,4457,343,Will McDonald
,0,154,2,Lukas Van Ness
,0,3090,60,Jalen Carter
,0,3828,501,Tyree Wilson
,0,309,31,Devon Witherspoon
,0,2219,301,Will Anderson
,0,4345,453,DJ Turner
,0,2450,248,Tyrique Stevenson
,0,2465,46,Tuli Tuipulotu
,0,335,5,Gervon Dexter
,0,1229,136,Cam Smith
,0,3158,27,Keeanu Benton
,0,1609,193,Jartavius Martin
,0,1596,28,Keion White
,0,4988,512,Brian Branch
,0,1433,171,Julius Brents
,0,1543,121,BJ Ojulari
,0,2198,40,Isaiah Foskey
,0,3703,284,Derick Hall
,0,1761,183,Joey Porter
,0,1886,255,Daiyan Henley
,0,320,26,Kobie Turner
,0,3415,448,Byron Young
,0,896,97,Mekhi Blackmon
,0,3102,335,Sydney Brown
,0,4373,90,YaYa Diaby
,0,3921,517,Dorian Williams
,0,4529,92,Zacch Pickens
,0,1628,30,Byron Young
,0,5298,548,Marte Mapu
,0,3600,384,Jordan Battle
,0,2281,164,Brodric Martin
,0,4385,581,Drew Sanders
,0,240,25,Riley Moss
,0,2112,38,Siaki Ika
,0,2177,245,Garrett Williams
,0,3179,414,DeMarvion Overshown
,0,5120,382,Zach Harrison
,0,1694,225,Trenton Simpson
,0,1730,205,Ji'Ayir Brown
,0,4238,90,Jake Moody
,0,5308,706,DJ Johnson
,0,3892,404,Jay Ward
,0,5243,695,Nick Herbig
,0,5235,395,Tyler Lacy
,0,2930,56,Viliami Fehoko
,0,4965,101,Isaiah McGuire
,0,4964,374,Tavius Robinson
,0,2171,156,Cameron Young
,0,2927,384,Ventrell Miller
,0,4280,444,Chamarri Conner
,0,278,23,Colby Wooden
,0,2080,212,Clark Phillips
,0,4795,100,Chad Ryland
,0,509,6,Adetomiwa Adebawore
,0,1760,33,Dylan Horton
,0,1308,148,Kelee Ringo
,0,4006,415,Jakorian Bennett
,0,3377,442,Robert Beal
,0,325,36,Chris Smith
,0,3503,457,Owen Pappoe
,0,5233,693,Henry To'oTo'o
,0,556,53,BJ Thompson
,0,3315,357,Terell Smith
,0,881,111,Nick Hampton
,0,2964,321,Antonio Johnson
,0,1578,188,Daniel Scott
,0,1103,115,Kyu Kelly
,0,1891,192,Darrell Luter
,0,1875,254,SirVocea Dennis
,0,3798,292,Mike Morris
,0,4223,181,Sean Clifford
,0,1584,212,Noah Sewell
,0,4310,446,Jordan Howden
,0,2316,262,Jammie Robinson
,0,129,11,Cameron Mitchell
,0,171,16,Jaquelin Roy
,0,2921,314,Darius Rush
,0,1264,104,KJ Henry
,0,3226,421,Yasir Abdullah
,0,4555,479,Tre Hawkins
,0,1973,133,Scott Matlock
,0,3309,352,Tre Tomlinson
,0,1200,100,Ochaun Mathis
,0,3056,329,Jerrick Reed
,0,1403,25,Jose Ramirez
,0,56,7,Josh Hayes
,0,3214,418,Zaire Barnes
,0,1740,181,Jarrick Bernard-Converse
,0,4955,369,Keondre Coburn
,0,4495,597,Amari Burney
,0,3019,397,Titus Leo
,0,1472,159,Ameer Speed
,0,4963,105,Anders Carlson
,0,651,47,Karl Brooks
,0,1262,142,JL Skinner
,0,1565,185,Kei'Trel Clark
,0,2086,145,Dante Stills
,0,2234,304,Dee Winters
,0,2460,273,Christian Braswell
,0,673,74,Erick Hallett
,0,1191,128,Eric Scott
,0,1932,125,Desjuan Johnson
,0,2980,324,Kendall Williamson
,0,747,132,Grant DuBose
,0,226,19,Jalen Graham
,0,4493,467,Gervarrius Owens
,0,2475,274,Alex Austin
,0,3057,314,Nic Jones
,0,3290,247,Moro Ojomo
,0,2428,271,Brandon Hill
,0,1844,186,DJ Ivey
,0,3813,413,Isaiah Bolden
,0,547,98,Jalen Brooks
,0,4570,94,Jordon Riley
,0,2422,270,Anthony Johnson
,0,5274,545,Cory Trice
,0,2205,41,Derek Parish
,0,1511,181,Jason Taylor
,0,2302,174,Andre Jones
,0,2351,265,Carrington Valentine
,0,1644,104,Nesta Jade Silvera
,0,4470,789,Colton Dowell
,0,3871,292,Raymond Vohasek
,0,72,6,DeMarcco Hellams
,0,1398,165,Jaylon Jones
,0,1232,222,Antoine Green
,0,5092,105,Travis Bell
,0,605,109,Jared Wayne
,0,2118,46,Blake Grupe
,0,2883,381,Aubrey Miller
,0,4703,402,Robert Burns
,0,2271,169,Ali Gaye
,0,1750,236,Isaac Darkangelo
,0,447,13,Adrian Martinez
,0,1016,131,Austin Ajiake
,0,268,58,Mitchell Tinsley
,0,790,83,Xavier Henderson
,0,225,45,Kazmeir Allen
,0,5314,107,Joshua Pryor
,0,1479,263,Thayer Thomas
,0,566,69,Abraham Beauplan
,0,5067,524,NaJee Thompson
,0,4024,78,Jack Podlesny
,0,4318,324,Calvin Avery
,0,2352,317,Wilson Huber
,0,1278,231,Malik Knowles
,0,3803,654,Cephus Johnson
,0,3116,274,Ben Sims
,0,1060,114,C.J. Coldon
,0,2662,352,Andre Carter
,0,342,38,Jaylin Williams
,0,1637,220,Ivan Pace
,0,2545,35,Monte Pottebaum
,0,1420,254,Jordan Byrd
,0,2258,166,James Nyamwaya
,0,487,8,B.T. Potter
,0,3905,516,David Perales
,0,4025,530,Thomas Rush
,0,1746,114,Shakel Brown
,0,527,7,TK McLendon
,0,5009,379,Caleb Murphy
,0,4616,819,Kearis Jackson
,0,1676,176,Steven Jones
,0,4781,640,Maxwell Worship
,0,3495,302,Charles McClelland
,0,1575,138,SaRodorick Thompson
,0,687,127,Shaquan Davis
,0,3846,505,Nick Anderson
,0,990,129,Anfernee Orji
,0,5038,109,Blake Grupe
,0,3238,557,Sy Barnett
,0,4137,427,Anthony Johnson
,0,662,55,Joel Wilson
,0,552,53,Elijah Dotson
,0,99,20,Terrell Bynum
,0,3548,462,Nathan East
,0,1373,181,Brevin Allen
,0,4700,95,Jerrod Clark
,0,4591,476,Tyler Baker-Williams
,0,3907,405,AJ Finley
,0,5255,697,Andrew Farmer
,0,2867,245,Tyler Hoosman
,0,2491,48,Terrance Lang
,0,3578,381,Tiawan Mullen
,0,1332,102,Michael Ezeike
,0,4469,472,Amechi Uzodinma
,0,2252,306,Mikel Jones
,0,1187,212,Pokey Wilson
,0,1720,180,Divaad Wilson
,0,2410,414,Jaray Jenkins
,0,5245,539,Kaleb Hayes
,0,2699,357,DJ Coleman
,0,2448,417,Oliver Martin
,0,210,26,Dequan Jackson
,0,3870,668,Elijah Cooks
,0,3041,270,Leonard Taylor
,0,4881,362,Jayson Ademilola
,0,297,32,Timarcus Davis
,0,4444,590,Kelechi Anyalebechi
,0,1315,149,Collin Duncan
,0,5037,108,Tanner Brown
,0,3879,72,Christopher Dunn
,0,3080,316,Tyon Davis
,0,3480,592,Tyler Hudson
,0,4262,442,Quindell Johnson
,0,338,37,Tanner Ingle
,0,337,36,Jordan Jones
,0,2649,351,Matthew Jester
,0,5299,453,Christian Sims
,0,5023,519,Cameron McCutcheon
,0,5177,903,Brycen Tremayne
,0,2653,455,Jalen Sample
,0,2015,352,Zion Bowens
,0,1123,118,Nick Whiteside
,0,5192,537,Kendall Smith
,0,3729,399,D.J. Stirgus
,0,3474,146,Tim DeMorat
,0,1857,219,Rashad Torrence
,0,2464,330,Ryan Smenda
,0,429,50,Jaiden Woodbey
,0,1115,201,Xavier Smith
,0,2810,120,Dresser Winn
,0,4927,658,DeAndre Square
,0,3771,648,Shae Wyatt
,0,4532,476,D'Shawn Jamison
,0,162,3,Jack Colletto
,0,3039,262,Khalan Laborn
,0,1340,153,Avery Young
,0,3604,470,Mariano Sori-Marin
,0,4147,83,Spencer Waege
,0,3135,271,Ronald Awatt
,0,1411,252,Daniel Arias
,0,717,77,Kendell Brooks
,0,1890,165,Carlos Washington
,0,2750,363,Mike Jones
,0,4022,80,Ikenna Enechukwu
,0,4064,709,Xavier Malone
,0,3655,622,Keilahn Harris
,0,4629,822,Justin Marshall
,0,70,11,Malik Flowers
,0,3289,431,Brenton Cox
,0,1279,161,Keshawn Banks
,0,489,58,Kyle Soelle
,0,773,61,Joel Honigford
,0,3999,433,Quavian White
,0,1592,140,Emari Demercado
,0,2753,364,Marvin Pierre
,0,2730,244,Blake Whiteheart
,0,3016,57,Jacob Slade
,0,2616,448,Duece Watts
,0,4117,425,Christian Morgan
,0,3295,355,Benny Sapp
,0,1897,35,Jason Lewan
,0,2169,33,Henry Pearson
,0,2098,373,Malik Heath
,0,1220,153,Jimmy Phillips
,0,2248,189,Camren McDonald
,0,3823,160,Tanner Morgan
,0,4524,347,MJ Anderson
,0,2762,115,Holton Ahlers
,0,5193,688,Michael Ayers
,0,5098,673,Cam Bright
,0,482,50,Lance Boykin
,0,219,29,Arquon Bush
,0,3182,330,James Campbell
,0,675,62,Marcus Cooper
,0,11,3,John Hall
,0,4597,392,Griffin Hebert
,0,4486,380,Noah Gindorff
,0,4893,859,Tyjon Lindsey
,0,4523,91,Ifeanyi Maijeh
